,Livesp,lat,Floor,Price,Dist,Kitsp,Walk,Bal,New,Rooms,lon,Totsp,Nfloors,N,Metrdist,Brick,District,Tel
7273,"6,7",55.785757,6,5235450,0.4078308705181054,"16,5",1.0,1.0,,1,37.481724,33,23,7273,10,1.0,0,1.0
7274,–,55.842603,19,5290000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"29,7",,7274,3,,0,
7275,–,55.842603,6,5290000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"30,4",,7275,3,,0,
7276,–,55.842603,8,5290000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"29,5",,7276,3,,0,
7277,22,55.842464,7,5300000,0.4078308705181054,–,1.0,,0.0,1,37.373302,"27,5",25,7277,11,1.0,0,1.0
7278,20,55.778092,1,5300000,0.4078308705181054,"5,5",0.0,0.0,0.0,1,37.473258,32,5,7278,5,0.0,0,1.0
7279,20,55.784784,5,5300000,0.4078308705181054,"5,5",1.0,1.0,0.0,1,37.477327,36,5,7279,21,,0,1.0
7280,–,55.842603,21,5320000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"29,9",,7280,3,,0,
7281,–,55.787442,2,4145850,0.4078308705181054,–,,,,1,37.498168,"24,9",22,7281,,,0,
7282,20,55.770142,15,6950000,0.4078308705181054,–,,,0.0,1,37.47368,34,24,7282,,,0,1.0
7283,"16,8",55.774067,4,5989000,0.4078308705181054,"4,4",0.0,0.0,,1,37.472858,"26,5",19,7283,13,0.0,0,1.0
7284,–,55.787442,5,4179465,0.4078308705181054,–,,,,1,37.498168,"24,9",22,7284,,,0,
7285,13,55.849155,5,4350000,0.4078308705181054,4,1.0,,0.0,1,37.444,18,5,7285,3,,0,
7286,20,55.848337,5,4680000,0.4078308705181054,"4,5",1.0,1.0,0.0,1,37.424749,33,9,7286,15,0.0,0,1.0
7287,18,55.842464,12,4900000,0.4078308705181054,7,1.0,,,1,37.373302,29,18,7287,11,0.0,0,
7288,19,55.852177,1,4940000,0.4078308705181054,"6,2",1.0,,0.0,1,37.41034,"39,8",5,7288,25,,0,1.0
7289,20,55.852986,1,5000000,0.4078308705181054,6,1.0,0.0,0.0,1,37.441637,32,5,7289,3,0.0,0,0.0
7290,–,55.842603,9,5005000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"27,6",,7290,3,,0,
7291,–,55.842603,15,5005000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"27,7",,7291,3,,0,
7292,–,55.842603,16,5005000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"27,4",,7292,3,,0,
7293,27,55.846977,2,5100000,0.4078308705181054,–,0.0,0.0,0.0,2,37.425225,37,9,7293,10,,0,0.0
7294,"19,5",55.834679,1,5150000,0.4078308705181054,"5,1",1.0,0.0,0.0,1,37.420195,33,9,7294,15,0.0,0,0.0
7295,17,55.777575,5,5150000,0.4078308705181054,6,1.0,1.0,0.0,1,37.49197,33,5,7295,27,0.0,0,0.0
7296,20,55.846704,5,5200000,0.4078308705181054,7,1.0,1.0,0.0,1,37.423428,33,5,7296,17,,0,1.0
7297,19,55.823778,5,5200000,0.4078308705181054,6,1.0,,0.0,1,37.452749,30,5,7297,9,,0,1.0
7298,20,55.842464,8,5200000,0.4078308705181054,5,1.0,,,1,37.373302,27,22,7298,11,1.0,0,1.0
7299,"17,5",55.850434,1,5200000,0.4078308705181054,10,1.0,,,1,37.416547,"34,5",12,7299,15,0.0,0,1.0
7300,18,55.853097,11,5200000,0.4078308705181054,"8,2",1.0,1.0,0.0,1,37.414382,32,12,7300,26,0.0,0,1.0
7301,"6,7",55.785757,6,5235450,0.4078308705181054,"16,5",1.0,1.0,,1,37.481724,33,23,7301,10,1.0,0,1.0
7302,–,55.842603,19,5290000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"29,7",,7302,3,,0,
7303,–,55.842603,6,5290000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"30,4",,7303,3,,0,
7304,–,55.842603,8,5290000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"29,5",,7304,3,,0,
7305,22,55.842464,7,5300000,0.4078308705181054,–,1.0,,0.0,1,37.373302,"27,5",25,7305,11,1.0,0,1.0
7306,20,55.778092,1,5300000,0.4078308705181054,"5,5",0.0,0.0,0.0,1,37.473258,32,5,7306,5,0.0,0,1.0
7307,20,55.784784,5,5300000,0.4078308705181054,"5,5",1.0,1.0,0.0,1,37.477327,36,5,7307,21,,0,1.0
7308,–,55.842603,21,5320000,0.4078308705181054,–,0.0,0.0,,1,37.373409,"29,9",,7308,3,,0,
7309,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7309,20,0.0,0,1.0
7310,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7310,,0.0,0,0.0
7311,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7311,20,0.0,0,1.0
7312,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7312,,0.0,0,0.0
7313,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7313,20,0.0,0,1.0
7314,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7314,,0.0,0,0.0
7315,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7315,20,0.0,0,1.0
7316,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7316,,0.0,0,0.0
7317,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7317,20,0.0,0,1.0
7318,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7318,,0.0,0,0.0
7319,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7319,20,0.0,0,1.0
7320,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7320,,0.0,0,0.0
7321,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7321,20,0.0,0,1.0
7322,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7322,,0.0,0,0.0
7323,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7323,20,0.0,0,1.0
7324,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7324,,0.0,0,0.0
7325,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7325,20,0.0,0,1.0
7326,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7326,,0.0,0,0.0
7327,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7327,20,0.0,0,1.0
7328,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7328,,0.0,0,0.0
7329,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7329,20,0.0,0,1.0
7330,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7330,,0.0,0,0.0
7331,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7331,20,0.0,0,1.0
7332,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7332,,0.0,0,0.0
7333,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7333,20,0.0,0,1.0
7334,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7334,,0.0,0,0.0
7335,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7335,20,0.0,0,1.0
7336,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7336,,0.0,0,0.0
7337,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7337,20,0.0,0,1.0
7338,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7338,,0.0,0,0.0
7339,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7339,20,0.0,0,1.0
7340,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7340,,0.0,0,0.0
7341,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7341,20,0.0,0,1.0
7342,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7342,,0.0,0,0.0
7343,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7343,20,0.0,0,1.0
7344,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7344,,0.0,0,0.0
7345,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7345,20,0.0,0,1.0
7346,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7346,,0.0,0,0.0
7347,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7347,20,0.0,0,1.0
7348,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7348,,0.0,0,0.0
7349,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7349,20,0.0,0,1.0
7350,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7350,,0.0,0,0.0
7351,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7351,20,0.0,0,1.0
7352,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7352,,0.0,0,0.0
7353,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7353,20,0.0,0,1.0
7354,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7354,,0.0,0,0.0
7355,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7355,20,0.0,0,1.0
7356,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7356,,0.0,0,0.0
7357,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7357,20,0.0,0,1.0
7358,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7358,,0.0,0,0.0
7359,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7359,20,0.0,0,1.0
7360,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7360,,0.0,0,0.0
7361,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7361,20,0.0,0,1.0
7362,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7362,,0.0,0,0.0
7363,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7363,20,0.0,0,1.0
7364,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7364,,0.0,0,0.0
7365,19,55.972383,3,4000000,0.4078308705181054,6,0.0,1.0,0.0,1,37.148499,35,16,7365,20,0.0,0,1.0
7366,30,55.972383,17,5799000,0.4078308705181054,12,,1.0,0.0,2,37.148499,64,17,7366,,0.0,0,0.0
7367,14,55.504517,2,1800000,0.4078308705181054,3,0.0,0.0,0.0,1,37.536823,18,17,7367,15,1.0,0,0.0
7368,–,55.592683,2,2989872,0.4078308705181054,–,,0.0,,2,37.116483,"36,4",7,7368,,,0,
7369,18,55.628932,6,4900000,0.4078308705181054,12,1.0,1.0,,1,37.341843,42,9,7369,20,1.0,0,1.0
7370,"34,5",55.59221,2,1380000,0.4078308705181054,–,,,0.0,1,37.155003,"34,5",3,7370,,1.0,0,1.0
7371,15,55.637403,3,1399111,0.4078308705181054,–,0.0,,,1,37.327111,"15,1",3,7371,15,1.0,0,1.0
7372,10,55.648042,3,1399444,0.4078308705181054,"5,4",0.0,,0.0,1,37.327327,"15,4",3,7372,17,1.0,0,1.0
7373,"14,4",55.650917,3,1399666,0.4078308705181054,–,,,0.0,1,37.313924,"15,6",3,7373,,1.0,0,1.0
7374,20,55.648037,3,1490000,0.4078308705181054,4,0.0,,0.0,1,37.323796,26,3,7374,25,1.0,0,0.0
7375,20,55.649291,1,1599222,0.4078308705181054,–,0.0,,0.0,1,37.327336,"20,2",3,7375,16,1.0,0,1.0
7376,"15,3",55.637403,1,1599333,0.4078308705181054,5,0.0,,,1,37.327111,"20,3",3,7376,19,1.0,0,1.0
7377,19,55.648037,1,1740000,0.4078308705181054,3,0.0,,0.0,1,37.323796,22,3,7377,,1.0,0,1.0
7378,22,55.646675,3,1790000,0.4078308705181054,4,0.0,,0.0,1,37.323715,29,3,7378,25,1.0,0,0.0
7379,22,55.646675,3,1790000,0.4078308705181054,4,0.0,,0.0,1,37.323715,29,3,7379,25,1.0,0,0.0
7380,"25,9",55.646675,3,1790000,0.4078308705181054,–,,,0.0,1,37.323715,"25,9",3,7380,,1.0,0,1.0
7381,12,55.50286,3,1799900,0.4078308705181054,5,,,0.0,1,37.55911,17,4,7381,,1.0,0,1.0
7382,23,55.651236,2,1899111,0.4078308705181054,–,0.0,,,1,37.340662,"23,1",3,7382,18,1.0,0,1.0
7383,"17,3",55.628273,1,1899333,0.4078308705181054,6,0.0,,,1,37.342076,"23,3",3,7383,20,1.0,0,1.0
7384,23,55.653324,2,1899555,0.4078308705181054,–,,,0.0,1,37.326339,"23,5",3,7384,,1.0,0,1.0
7385,20,55.648209,2,1990000,0.4078308705181054,4,0.0,,0.0,1,37.324165,26,3,7385,25,1.0,0,1.0
7386,20,55.648209,2,1990000,0.4078308705181054,6,0.0,,0.0,1,37.324165,27,3,7386,20,,0,
7387,20,55.648804,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.32376,26,3,7387,25,1.0,0,1.0
7388,16,55.646675,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.323715,26,3,7388,25,1.0,0,1.0
7389,20,55.646675,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.323715,26,3,7389,25,1.0,0,
7390,–,55.519412,1,2175004,0.4078308705181054,–,0.0,0.0,,1,37.395328,"27,7",7,7390,15,1.0,0,1.0
7391,23,55.524763,3,2190000,0.4078308705181054,4,0.0,,0.0,1,37.478325,"31,8",3,7391,,1.0,0,1.0
7392,22,55.52407,3,2190000,0.4078308705181054,5,1.0,,,1,37.483786,32,3,7392,30,,0,0.0
7393,29,55.52407,3,2190000,0.4078308705181054,–,1.0,,,1,37.483786,32,3,7393,28,0.0,0,1.0
7394,–,55.590994,6,2195465,0.4078308705181054,–,1.0,1.0,,1,37.452291,23,15,7394,10,1.0,0,1.0
7395,22,55.6576,6,5453000,0.4078308705181054,12,0.0,1.0,,1,37.426355,41,17,7395,5,1.0,0,1.0
7396,24,55.6576,4,6270000,0.4078308705181054,14,0.0,1.0,,1,37.426355,"50,6",12,7396,10,1.0,0,1.0
7397,17,55.504206,11,3990000,0.4078308705181054,12,,1.0,0.0,1,37.539042,38,19,7397,,1.0,0,0.0
7398,"34,5",55.59221,2,1380000,0.4078308705181054,–,,,0.0,1,37.155003,"34,5",3,7398,,1.0,0,1.0
7399,15,55.637403,3,1399111,0.4078308705181054,–,0.0,,,1,37.327111,"15,1",3,7399,15,1.0,0,1.0
7400,10,55.648042,3,1399444,0.4078308705181054,"5,4",0.0,,0.0,1,37.327327,"15,4",3,7400,17,1.0,0,1.0
7401,"14,4",55.650917,3,1399666,0.4078308705181054,–,,,0.0,1,37.313924,"15,6",3,7401,,1.0,0,1.0
7402,20,55.648037,3,1490000,0.4078308705181054,4,0.0,,0.0,1,37.323796,26,3,7402,25,1.0,0,0.0
7403,20,55.649291,1,1599222,0.4078308705181054,–,0.0,,0.0,1,37.327336,"20,2",3,7403,16,1.0,0,1.0
7404,"15,3",55.637403,1,1599333,0.4078308705181054,5,0.0,,,1,37.327111,"20,3",3,7404,19,1.0,0,1.0
7405,19,55.648037,1,1740000,0.4078308705181054,3,0.0,,0.0,1,37.323796,22,3,7405,,1.0,0,1.0
7406,22,55.646675,3,1790000,0.4078308705181054,4,0.0,,0.0,1,37.323715,29,3,7406,25,1.0,0,0.0
7407,22,55.646675,3,1790000,0.4078308705181054,4,0.0,,0.0,1,37.323715,29,3,7407,25,1.0,0,0.0
7408,"25,9",55.646675,3,1790000,0.4078308705181054,–,,,0.0,1,37.323715,"25,9",3,7408,,1.0,0,1.0
7409,12,55.50286,3,1799900,0.4078308705181054,5,,,0.0,1,37.55911,17,4,7409,,1.0,0,1.0
7410,23,55.651236,2,1899111,0.4078308705181054,–,0.0,,,1,37.340662,"23,1",3,7410,18,1.0,0,1.0
7411,"17,3",55.628273,1,1899333,0.4078308705181054,6,0.0,,,1,37.342076,"23,3",3,7411,20,1.0,0,1.0
7412,23,55.653324,2,1899555,0.4078308705181054,–,,,0.0,1,37.326339,"23,5",3,7412,,1.0,0,1.0
7413,20,55.648209,2,1990000,0.4078308705181054,4,0.0,,0.0,1,37.324165,26,3,7413,25,1.0,0,1.0
7414,20,55.648209,2,1990000,0.4078308705181054,6,0.0,,0.0,1,37.324165,27,3,7414,20,,0,
7415,20,55.648804,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.32376,26,3,7415,25,1.0,0,1.0
7416,20,55.646675,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.323715,26,3,7416,25,1.0,0,
7417,16,55.646675,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.323715,26,3,7417,25,1.0,0,1.0
7418,–,55.519412,1,2175004,0.4078308705181054,–,0.0,0.0,,1,37.395328,"27,7",7,7418,15,1.0,0,1.0
7419,23,55.524763,3,2190000,0.4078308705181054,4,0.0,,0.0,1,37.478325,"31,8",3,7419,,1.0,0,1.0
7420,22,55.52407,3,2190000,0.4078308705181054,5,1.0,,,1,37.483786,32,3,7420,30,,0,0.0
7421,29,55.52407,3,2190000,0.4078308705181054,–,1.0,,,1,37.483786,32,3,7421,28,0.0,0,1.0
7422,–,55.590994,6,2195465,0.4078308705181054,–,1.0,1.0,,1,37.452291,23,15,7422,10,1.0,0,1.0
7423,27,55.5481,2,6400000,0.4078308705181054,9,,1.0,0.0,2,37.49338,53,3,7423,,,0,0.0
7424,35,55.494075,15,4899000,0.4078308705181054,"10,5",0.0,1.0,,2,37.554439,"65,3",18,7424,15,1.0,0,1.0
7425,32,55.6576,6,7118000,0.4078308705181054,14,0.0,1.0,,2,37.426355,"55,3",15,7425,5,1.0,0,1.0
7426,"34,5",55.59221,2,1380000,0.4078308705181054,–,,,0.0,1,37.155003,"34,5",3,7426,,1.0,0,1.0
7427,15,55.637403,3,1399111,0.4078308705181054,–,0.0,,,1,37.327111,"15,1",3,7427,15,1.0,0,1.0
7428,10,55.648042,3,1399444,0.4078308705181054,"5,4",0.0,,0.0,1,37.327327,"15,4",3,7428,17,1.0,0,1.0
7429,"14,4",55.650917,3,1399666,0.4078308705181054,–,,,0.0,1,37.313924,"15,6",3,7429,,1.0,0,1.0
7430,20,55.648037,3,1490000,0.4078308705181054,4,0.0,,0.0,1,37.323796,26,3,7430,25,1.0,0,0.0
7431,20,55.649291,1,1599222,0.4078308705181054,–,0.0,,0.0,1,37.327336,"20,2",3,7431,16,1.0,0,1.0
7432,"15,3",55.637403,1,1599333,0.4078308705181054,5,0.0,,,1,37.327111,"20,3",3,7432,19,1.0,0,1.0
7433,19,55.648037,1,1740000,0.4078308705181054,3,0.0,,0.0,1,37.323796,22,3,7433,,1.0,0,1.0
7434,22,55.646675,3,1790000,0.4078308705181054,4,0.0,,0.0,1,37.323715,29,3,7434,25,1.0,0,0.0
7435,22,55.646675,3,1790000,0.4078308705181054,4,0.0,,0.0,1,37.323715,29,3,7435,25,1.0,0,0.0
7436,"25,9",55.646675,3,1790000,0.4078308705181054,–,,,0.0,1,37.323715,"25,9",3,7436,,1.0,0,1.0
7437,12,55.50286,3,1799900,0.4078308705181054,5,,,0.0,1,37.55911,17,4,7437,,1.0,0,1.0
7438,23,55.651236,2,1899111,0.4078308705181054,–,0.0,,,1,37.340662,"23,1",3,7438,18,1.0,0,1.0
7439,"17,3",55.628273,1,1899333,0.4078308705181054,6,0.0,,,1,37.342076,"23,3",3,7439,20,1.0,0,1.0
7440,23,55.653324,2,1899555,0.4078308705181054,–,,,0.0,1,37.326339,"23,5",3,7440,,1.0,0,1.0
7441,20,55.648209,2,1990000,0.4078308705181054,4,0.0,,0.0,1,37.324165,26,3,7441,25,1.0,0,1.0
7442,20,55.648209,2,1990000,0.4078308705181054,6,0.0,,0.0,1,37.324165,27,3,7442,20,,0,
7443,20,55.648804,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.32376,26,3,7443,25,1.0,0,1.0
7444,16,55.646675,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.323715,26,3,7444,25,1.0,0,1.0
7445,20,55.646675,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.323715,26,3,7445,25,1.0,0,
7446,–,55.519412,1,2175004,0.4078308705181054,–,0.0,0.0,,1,37.395328,"27,7",7,7446,15,1.0,0,1.0
7447,23,55.524763,3,2190000,0.4078308705181054,4,0.0,,0.0,1,37.478325,"31,8",3,7447,,1.0,0,1.0
7448,22,55.52407,3,2190000,0.4078308705181054,5,1.0,,,1,37.483786,32,3,7448,30,,0,0.0
7449,29,55.52407,3,2190000,0.4078308705181054,–,1.0,,,1,37.483786,32,3,7449,28,0.0,0,1.0
7450,–,55.590994,6,2195465,0.4078308705181054,–,1.0,1.0,,1,37.452291,23,15,7450,10,1.0,0,1.0
7451,34,55.49414,7,4900000,0.4078308705181054,16,0.0,1.0,0.0,2,37.552031,71,21,7451,10,1.0,0,0.0
7452,15,55.565246,24,3500000,0.4078308705181054,"4,8",,,,1,37.476401,27,24,7452,,0.0,0,
7453,"34,4",55.511517,17,5061060,0.4078308705181054,"6,8",0.0,0.0,,2,37.568377,"54,4",17,7453,15,1.0,0,
7454,"34,5",55.59221,2,1380000,0.4078308705181054,–,,,0.0,1,37.155003,"34,5",3,7454,,1.0,0,1.0
7455,15,55.637403,3,1399111,0.4078308705181054,–,0.0,,,1,37.327111,"15,1",3,7455,15,1.0,0,1.0
7456,10,55.648042,3,1399444,0.4078308705181054,"5,4",0.0,,0.0,1,37.327327,"15,4",3,7456,17,1.0,0,1.0
7457,"14,4",55.650917,3,1399666,0.4078308705181054,–,,,0.0,1,37.313924,"15,6",3,7457,,1.0,0,1.0
7458,20,55.648037,3,1490000,0.4078308705181054,4,0.0,,0.0,1,37.323796,26,3,7458,25,1.0,0,0.0
7459,20,55.649291,1,1599222,0.4078308705181054,–,0.0,,0.0,1,37.327336,"20,2",3,7459,16,1.0,0,1.0
7460,"15,3",55.637403,1,1599333,0.4078308705181054,5,0.0,,,1,37.327111,"20,3",3,7460,19,1.0,0,1.0
7461,19,55.648037,1,1740000,0.4078308705181054,3,0.0,,0.0,1,37.323796,22,3,7461,,1.0,0,1.0
7462,22,55.646675,3,1790000,0.4078308705181054,4,0.0,,0.0,1,37.323715,29,3,7462,25,1.0,0,0.0
7463,22,55.646675,3,1790000,0.4078308705181054,4,0.0,,0.0,1,37.323715,29,3,7463,25,1.0,0,0.0
7464,"25,9",55.646675,3,1790000,0.4078308705181054,–,,,0.0,1,37.323715,"25,9",3,7464,,1.0,0,1.0
7465,12,55.50286,3,1799900,0.4078308705181054,5,,,0.0,1,37.55911,17,4,7465,,1.0,0,1.0
7466,23,55.651236,2,1899111,0.4078308705181054,–,0.0,,,1,37.340662,"23,1",3,7466,18,1.0,0,1.0
7467,"17,3",55.628273,1,1899333,0.4078308705181054,6,0.0,,,1,37.342076,"23,3",3,7467,20,1.0,0,1.0
7468,23,55.653324,2,1899555,0.4078308705181054,–,,,0.0,1,37.326339,"23,5",3,7468,,1.0,0,1.0
7469,20,55.648209,2,1990000,0.4078308705181054,4,0.0,,0.0,1,37.324165,26,3,7469,25,1.0,0,1.0
7470,20,55.648209,2,1990000,0.4078308705181054,6,0.0,,0.0,1,37.324165,27,3,7470,20,,0,
7471,20,55.648804,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.32376,26,3,7471,25,1.0,0,1.0
7472,16,55.646675,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.323715,26,3,7472,25,1.0,0,1.0
7473,20,55.646675,2,2123000,0.4078308705181054,5,0.0,,0.0,1,37.323715,26,3,7473,25,1.0,0,
7474,–,55.519412,1,2175004,0.4078308705181054,–,0.0,0.0,,1,37.395328,"27,7",7,7474,15,1.0,0,1.0
7475,23,55.524763,3,2190000,0.4078308705181054,4,0.0,,0.0,1,37.478325,"31,8",3,7475,,1.0,0,1.0
7476,22,55.52407,3,2190000,0.4078308705181054,5,1.0,,,1,37.483786,32,3,7476,30,,0,0.0
7477,29,55.52407,3,2190000,0.4078308705181054,–,1.0,,,1,37.483786,32,3,7477,28,0.0,0,1.0
7478,–,55.590994,6,2195465,0.4078308705181054,–,1.0,1.0,,1,37.452291,23,15,7478,10,1.0,0,1.0
7479,–,55.567774,3,14246520,0.4078308705181054,–,1.0,,,2,37.444521,"104,6",8,7479,27,,0,1.0
7480,15,55.632184,1,1470000,0.4078308705181054,"1,5",1.0,,0.0,1,37.426204,18,3,7480,14,1.0,0,1.0
7481,"30,5",55.584985,2,3690000,0.4078308705181054,–,0.0,,0.0,1,37.469674,41,3,7481,7,1.0,0,0.0
7482,"34,5",55.59221,2,1380000,0.4078308705181054,–,,,0.0,1,37.155003,"34,5",3,7482,,1.0,0,1.0
7483,15,55.637403,3,1399111,0.4078308705181054,–,0.0,,,1,37.327111,"15,1",3,7483,15,1.0,0,1.0
7484,10,55.648042,3,1399444,0.4078308705181054,"5,4",0.0,,0.0,1,37.327327,"15,4",3,7484,17,1.0,0,1.0
7485,"14,4",55.650917,3,1399666,0.4078308705181054,–,,,0.0,1,37.313924,"15,6",3,7485,,1.0,0,1.0
7486,20,55.648037,3,1490000,0.4078308705181054,4,0.0,,0.0,1,37.323796,26,3,7486,25,1.0,0,0.0
7487,20,55.649291,1,1599222,0.4078308705181054,–,0.0,,0.0,1,37.327336,"20,2",3,7487,16,1.0,0,1.0
7488,"15,3",55.637403,1,1599333,0.4078308705181054,5,0.0,,,1,37.327111,"20,3",3,7488,19,1.0,0,1.0
7489,19,55.648037,1,1740000,0.4078308705181054,3,0.0,,0.0,1,37.323796,22,3,7489,,1.0,0,1.0
7490,22,55.646675,3,1790000,0.4078308705181054,4,0.0,,0.0,1,37.323715,29,3,7490,25,1.0,0,0.0
7491,22,55.646675,3,1790000,0.4078308705181054,4,0.0,,0.0,1,37.323715,29,3,7491,25,1.0,0,0.0
7492,"25,9",55.646675,3,1790000,0.4078308705181054,–,,,0.0,1,37.323715,"25,9",3,7492,,1.0,0,1.0
7493,12,55.50286,3,1799900,0.4078308705181054,5,,,0.0,1,37.55911,17,4,7493,,1.0,0,1.0
7494,23,55.651236,2,1899111,0.4078308705181054,–,0.0,,,1,37.340662,"23,1",3,7494,18,1.0,0,1.0
7495,"17,3",55.628273,1,1899333,0.4078308705181054,6,0.0,,,1,37.342076,"23,3",3,7495,20,1.0,0,1.0
